area,average_price,community,decoration,direction,focus_num,link,model,othermessage,price,time,title
56.76平米,单价55497元/平米,花半里别馆  布心,精装,东南,100人关注,https://sz.lianjia.com/ershoufang/105100629639.html,2室1厅,近地铁 VR房源 房本满两年,315,,花半里别馆东南向大两房 户型少见精装急售
243.79平米,单价131261元/平米,仙湖山庄二期  莲塘,,南 北,0人关注,https://sz.lianjia.com/ershoufang/105103571539.html,4室4厅,VR房源 房本满两年,3200,13天以前发布,仙湖山庄二期 4室4厅 3200万
31.4平米,单价36625元/平米,中航凯特公寓  地王,精装,北,15人关注,https://sz.lianjia.com/ershoufang/105102994917.html,1室0厅,近地铁 VR房源 房本满五年 随时看房,115,,中航凯特单间 装修保养好 红岭地铁站
132.91平米,单价51163元/平米,兰亭国际名园  莲塘,精装,北,1人关注,https://sz.lianjia.com/ershoufang/105103299845.html,3室1厅,VR房源 房本满两年,680,,兰亭国际名园，关口物业，看东湖公园 交通便利
91.67平米,单价59998元/平米,深勘宿舍  螺岭,简装,南,3人关注,https://sz.lianjia.com/ershoufang/105103192633.html,3室2厅,近地铁 VR房源 房本满两年,550,,满五年 看房提前约 随时约谈 诚心卖
94.39平米,单价77339元/平米,金城华庭  螺岭,精装,东南,14人关注,https://sz.lianjia.com/ershoufang/105103022140.html,3室1厅,近地铁 VR房源 房本满五年,730,,花园社区，满五唯一，自住保养好，业主诚心卖
156.19平米,单价69147元/平米,银翠苑  银湖,精装,南,4人关注,https://sz.lianjia.com/ershoufang/105102697902.html,5室2厅,VR房源 房本满五年,1080,,精装好房，小区安静，业主诚心出售。
39.3平米,单价57507元/平米,旭飞华达园  百仕达,简装,南,22人关注,https://sz.lianjia.com/ershoufang/105102326521.html,2室1厅,近地铁 VR房源 房本满两年,226,,地铁口 住家方便 小两房 楼下沃尔玛 旁边公园
73.67平米,单价57011元/平米,银通金秀小区  黄贝岭,简装,西北,1人关注,https://sz.lianjia.com/ershoufang/105102076499.html,3室1厅,近地铁 VR房源 房本满五年,420,,罗湖新秀 银通金秀小区三房 一手业主红本 诚心出售
52.2平米,单价45020元/平米,南塘物业小区  东门,精装,东南,57人关注,https://sz.lianjia.com/ershoufang/105101753400.html,2室1厅,近地铁 VR房源 房本满两年,235,,老街地铁好装修两居室，主卧出阳台，税费低
63.03平米,单价65842元/平米,嘉宝田花园  笋岗,简装,东南,89人关注,https://sz.lianjia.com/ershoufang/105101338234.html,2室1厅,近地铁 VR房源 房本满五年,415,,嘉宝田一期东南向两房，*小三房，精装修！
51.25平米,单价52683元/平米,立新花园  东门,精装,东,70人关注,https://sz.lianjia.com/ershoufang/105100756622.html,2室1厅,近地铁 VR房源 房本满两年,270,,罗湖东门步行街旁电梯房两房一厅，交通便利！价格可谈
103.88平米,单价53909元/平米,新港鸿花园  百仕达,简装,东南,0人关注,https://sz.lianjia.com/ershoufang/105103310793.html,3室1厅,近地铁 VR房源 房本满五年 随时看房,560,,新港鸿花园 3室1厅 560万
82.53平米,单价38774元/平米,英达花园  布心,精装,东南 南,8人关注,https://sz.lianjia.com/ershoufang/105102821000.html,4室1厅,近地铁 VR房源 房本满两年 随时看房,320,,精装修带稳定租约  采光好 看花园
107.33平米,单价54039元/平米,兰亭国际名园  莲塘,精装,北,11人关注,https://sz.lianjia.com/ershoufang/105102668761.html,2室1厅,VR房源 房本满五年,580,,业主自主的房子，保养比较好，红本在手过户快诚心卖
191.69平米,单价59993元/平米,都市名园  万象城,精装,北,6人关注,https://sz.lianjia.com/ershoufang/105102292329.html,4室2厅,近地铁 VR房源 房本满五年,1150,,装修好！满五年！红本！高层！近地段！
71.08平米,单价58948元/平米,万事达名苑  百仕达,精装,西南,6人关注,https://sz.lianjia.com/ershoufang/105101777674.html,2室1厅,近地铁 VR房源 房本满五年,419,,满五年红本两房，厅出阳台户型方正，业主诚售！
53.64平米,单价55929元/平米,名仕阁  地王,简装,北,29人关注,https://sz.lianjia.com/ershoufang/105101221118.html,1室1厅,近地铁 VR房源 房本满两年,300,,满二红本，全新家私家电装修漂亮，邀你共享精致生活
72.74平米,单价52929元/平米,鸿翠苑  布心,简装,东,9人关注,https://sz.lianjia.com/ershoufang/105103562195.html,2室2厅,近地铁 VR房源 房本满五年,385,15天以前发布,鸿翠苑大两房 2009年小区 满五年红本在手
72.41平米,单价49717元/平米,双城世纪  罗湖口岸,简装,东,7人关注,https://sz.lianjia.com/ershoufang/105101238293.html,2室1厅,近地铁 VR房源 房本满两年 随时看房,360,,双城世纪高楼层、朝东，大两房，精装修！
132.56平米,单价71666元/平米,百仕达花园二期  百仕达,简装,南,11人关注,https://sz.lianjia.com/ershoufang/105101393079.html,3室2厅,近地铁 VR房源 房本满五年,950,,百仕达花园位置，看湖景，满5年唯一
76.49平米,单价53602元/平米,金鼎大厦  春风路,简装,南,1人关注,https://sz.lianjia.com/ershoufang/105103524617.html,3室1厅,近地铁 VR房源 房本满五年,410,21天以前发布,金鼎大厦 三房 中楼层南向 采光通风好
98.21平米,单价50912元/平米,鸿隆世纪广场  地王,,北,3人关注,https://sz.lianjia.com/ershoufang/105103481309.html,3室1厅,近地铁 VR房源 房本满两年,500,29天以前发布,近国贸老街，装修考究带红木家具，诚意出售看房随时
39.54平米,单价46030元/平米,丰湖花园  清水河,简装,西,238人关注,https://sz.lianjia.com/ershoufang/105100877010.html,1室1厅,近地铁 VR房源 房本满五年 随时看房,182,,【链家网推荐】：中间楼层，业主诚心放卖！
69.49平米,单价79149元/平米,京基东方颐园  螺岭,精装,东南,1人关注,https://sz.lianjia.com/ershoufang/105103607709.html,2室1厅,近地铁 VR房源 房本满五年,550,6天以前发布,此房精装修格局方正南向楼层高采光好
102.78平米,单价58378元/平米,四季御园  莲塘,,东南,42人关注,https://sz.lianjia.com/ershoufang/105102443546.html,3室2厅,VR房源 房本满两年 随时看房,600,,复式朝南大三房  看香港山 莲塘关口物业
179.29平米,单价100397元/平米,航天晴山月  莲塘,精装,南,3人关注,https://sz.lianjia.com/ershoufang/105102677987.html,6室2厅,VR房源 房本满五年,1800,,靠梧桐山麓  坐享怡人景致 舒适大宅 中空复式大6房
37.38平米,单价64206元/平米,东门金座  东门,简装,南,0人关注,https://sz.lianjia.com/ershoufang/105103532094.html,1室1厅,近地铁 VR房源 房本满两年 随时看房,240,20天以前发布,东门户型好，正规的一房，东门老街，地铁口300米
41.87平米,单价66874元/平米,虹桥星座大厦  笋岗,精装,南,67人关注,https://sz.lianjia.com/ershoufang/105101593599.html,2室1厅,近地铁 VR房源 房本满五年,280,,虹桥星座 05年花园社区 高层南向两房 户型实用高
387.2平米,单价116220元/平米,金湖山庄  银湖,简装,西南,5人关注,https://sz.lianjia.com/ershoufang/105102849871.html,8室3厅,近地铁 VR房源 房本满五年,4500,,金湖山庄独栋大别墅看湖景看山景
101.99平米,单价55888元/平米,湖景花园  洪湖,简装,东,1人关注,https://sz.lianjia.com/ershoufang/105103589802.html,3室1厅,近地铁 VR房源 房本满五年 随时看房,570,10天以前发布,湖景花园 满五年红本  看洪湖公园装修保养好
20.62平米,单价47042元/平米,祥青苑  银湖,简装,北,77人关注,https://sz.lianjia.com/ershoufang/105101490032.html,1室0厅,近地铁 VR房源 房本满两年,97,,满三年，有少量欠款，业主诚心卖
129.8平米,单价57782元/平米,碧波花园南区  黄贝岭,精装,东南,3人关注,https://sz.lianjia.com/ershoufang/105102416697.html,3室2厅,近地铁 VR房源 房本满两年,750,,房子南北贯通，采光通风效果好  看房提前约
66.08平米,单价45400元/平米,大滩大厦  罗湖口岸,简装,南,38人关注,https://sz.lianjia.com/ershoufang/105101454955.html,3室1厅,近地铁 VR房源 房本满五年,300,,大滩大厦少有3房 海关大院里 环境好 社区大 诚意出售
37.61平米,单价63813元/平米,福德花园  螺岭,简装,北,7人关注,https://sz.lianjia.com/ershoufang/105101396178.html,1室1厅,近地铁 VR房源 房本满两年,240,,大一房，高楼层，视野开阔，业主诚心出售。
60.55平米,单价51198元/平米,锦上花家园  黄贝岭,简装,西北,32人关注,https://sz.lianjia.com/ershoufang/105101385679.html,2室1厅,近地铁 VR房源 房本满五年,310,,锦上花方正小两房出售，近文锦渡口岸，户型方正实用
63.09平米,单价41211元/平米,南塘物业小区  东门,精装,南,33人关注,https://sz.lianjia.com/ershoufang/105103390923.html,2室1厅,近地铁 VR房源 房本满两年,260,,精装修带阳台两房业主诚心出售！
20.96平米,单价45802元/平米,雅仕居  清水河,精装,西,26人关注,https://sz.lianjia.com/ershoufang/105103300553.html,1室0厅,VR房源 房本满五年,96,,价格可以谈 房子已经没有欠款了 需要交的税费很少
87.8平米,单价40775元/平米,汽培小区  新秀,简装,南,14人关注,https://sz.lianjia.com/ershoufang/105103418052.html,3室2厅,近地铁 VR房源 房本满五年,358,,汽培小区正规3房，户型方正，采光通风好。
22.79平米,单价47390元/平米,雅仕居  清水河,简装,东南,16人关注,https://sz.lianjia.com/ershoufang/105103429804.html,1室0厅,VR房源 房本满五年 随时看房,108,,封闭式花园小区带游泳池 红本在手 税费少
103.27平米,单价67784元/平米,金贝苑  翠竹,简装,东南,13人关注,https://sz.lianjia.com/ershoufang/105103518741.html,3室1厅,近地铁 VR房源 房本满五年,700,23天以前发布,翠北+深 中，明年可用，大三房，单价低，诚心出售
93平米,单价51613元/平米,太阳新城  布心,简装,北,47人关注,https://sz.lianjia.com/ershoufang/105102983807.html,3室2厅,近地铁 VR房源 房本满五年 随时看房,480,,罗湖水贝太阳新城3房 安静居家 人车分流
234.05平米,单价106815元/平米,京基御景东方  红树湾,精装,西南,17人关注,https://sz.lianjia.com/ershoufang/105101841502.html,4室2厅,近地铁 VR房源 房本满两年,2500,,御景东方花园234.05平，4房2厅，有70平阳台
